STX	1.0858	42.13	2017-05-01 20:00:00 UTC+0000	42.18	0.118680275338%
ORLY	1.0605	248.15	2017-05-01 20:00:00 UTC+0000	241.70	-2.59923433407%
TSCO	1.0424	61.91	2017-05-01 20:00:00 UTC+0000	61.40	-0.823776449685%
SWKS	1.0423	99.74	2017-05-01 20:00:00 UTC+0000	99.81	0.0701824744335%
SIRI	1.0364	4.95	2017-05-01 20:00:00 UTC+0000	4.96	0.20202020202%
BIIB	1.0361	271.21	2017-05-01 20:00:00 UTC+0000	271.03	-0.0663692341728%
CTXS	1.0343	80.94	2017-05-01 20:00:00 UTC+0000	81.75	1.00074128984%
BIDU	1.0335	180.23	2017-05-01 20:00:00 UTC+0000	180.06	-0.0943239194363%
DISCK	1.0329	27.98	2017-05-01 20:00:00 UTC+0000	27.19	-2.82344531808%
TXN	1.0315	79.18	2017-05-01 20:00:00 UTC+0000	79.29	0.1389239707%
INTC	1.0284	36.15	2017-05-01 20:00:00 UTC+0000	36.31	0.442600276625%
ESRX	1.026	61.34	2017-05-01 20:00:00 UTC+0000	60.92	-0.684708183893%
DISCA	1.026	28.78	2017-05-01 20:00:00 UTC+0000	27.98	-2.77970813065%
FAST	1.0259	44.68	2017-05-01 20:00:00 UTC+0000	44.53	-0.335720680394%
NTES	1.0253	265.39	2017-05-01 20:00:00 UTC+0000	269.81	1.66547345416%
SBUX	1.0251	60.06	2017-05-01 20:00:00 UTC+0000	60.18	0.1998001998%
MXIM	1.0238	44.15	2017-05-01 20:00:00 UTC+0000	44.71	1.26840317101%
BBBY	1.023	38.75	2017-05-01 20:00:00 UTC+0000	37.43	-3.4064516129%
KHC	1.0202	90.39	2017-05-01 20:00:00 UTC+0000	89.47	-1.01781170483%
VIAB	1.02	42.56	2017-05-01 20:00:00 UTC+0000	42.60	0.093984962406%
EXPE	1.0197	133.72	2017-05-01 20:00:00 UTC+0000	136.60	2.15375411307%
MCHP	1.0186	75.58	2017-05-01 20:00:00 UTC+0000	76.16	0.767398782747%
SRCL	1.0181	85.34	2017-05-01 20:00:00 UTC+0000	85.98	0.749941410827%
MAR	1.0168	94.42	2017-05-01 20:00:00 UTC+0000	95.58	1.22855327261%
LBTYA	1.0162	35.42	2017-05-01 20:00:00 UTC+0000	35.69	0.762281197064%
LBTYK	1.0158	34.61	2017-05-01 20:00:00 UTC+0000	34.80	0.548974284889%
VOD	1.0154	26.19	2017-05-01 20:00:00 UTC+0000	26.21	0.0763650248186%
AMAT	1.0153	40.61	2017-05-01 20:00:00 UTC+0000	41.70	2.68406796356%
LRCX	1.0151	144.85	2017-05-01 20:00:00 UTC+0000	149.22	3.01691404902%
AVGO	1.015	220.81	2017-05-01 20:00:00 UTC+0000	221.32	0.230967800371%
AKAM	1.0145	60.94	2017-05-01 20:00:00 UTC+0000	61.48	0.886117492616%
CHKP	1.0144	104.01	2017-05-01 20:00:00 UTC+0000	103.81	-0.192289202961%
PAYX	1.0143	59.28	2017-05-01 20:00:00 UTC+0000	59.16	-0.202429149798%
WFM	1.0139	36.37	2017-05-01 20:00:00 UTC+0000	36.16	-0.577398955183%
FISV	1.0138	119.14	2017-05-01 20:00:00 UTC+0000	119.09	-0.0419674332718%
TMUS	1.0134	67.27	2017-05-01 20:00:00 UTC+0000	68.31	1.54600862197%
CELG	1.0131	124.05	2017-05-01 20:00:00 UTC+0000	124.06	0.0080612656187%
NVDA	1.0129	104.30	2017-05-01 20:00:00 UTC+0000	106.64	2.2435282838%
AMGN	1.0125	163.32	2017-05-01 20:00:00 UTC+0000	162.60	-0.440852314475%
MDLZ	1.0124	45.03	2017-05-01 20:00:00 UTC+0000	44.06	-2.1541194759%
ADSK	1.0123	90.07	2017-05-01 20:00:00 UTC+0000	91.98	2.12057288775%
CHTR	1.0121	345.16	2017-05-01 20:00:00 UTC+0000	344.14	-0.295515123421%
MYL	1.0119	37.35	2017-05-01 20:00:00 UTC+0000	37.40	0.133868808568%
LVNTA	1.0119	53.85	2017-05-01 20:00:00 UTC+0000	54.10	0.464252553389%
VRSK	1.0117	82.81	2017-05-01 20:00:00 UTC+0000	82.77	-0.0483033450067%
YHOO	1.0115	48.21	2017-05-01 20:00:00 UTC+0000	48.61	0.829703381041%
FOX	1.0114	29.86	2017-05-01 20:00:00 UTC+0000	29.69	-0.569323509712%
ROST	1.0113	65.00	2017-05-01 20:00:00 UTC+0000	64.08	-1.41538461538%
FOXA	1.0111	30.54	2017-05-01 20:00:00 UTC+0000	30.39	-0.49115913556%
CSX	1.011	50.84	2017-05-01 20:00:00 UTC+0000	51.52	1.33752950433%
XRAY	1.0102	63.24	2017-05-01 20:00:00 UTC+0000	63.02	-0.347881087919%
ISRG	1.0096	835.87	2017-05-01 20:00:00 UTC+0000	839.57	0.44265256559%
JD	1.0096	35.07	2017-05-01 20:00:00 UTC+0000	35.34	0.769888793841%
CA	1.0096	32.83	2017-05-01 20:00:00 UTC+0000	32.80	-0.0913798355163%
QVCA	1.0093	21.18	2017-05-01 20:00:00 UTC+0000	21.33	0.70821529745%
NXPI	1.0093	105.75	2017-05-01 20:00:00 UTC+0000	105.96	0.198581560284%
MNST	1.0091	45.38	2017-05-01 20:00:00 UTC+0000	44.56	-1.80696342001%
NTAP	1.0089	39.85	2017-05-01 20:00:00 UTC+0000	40.16	0.77791718946%
INCY	1.0084	124.28	2017-05-01 20:00:00 UTC+0000	124.00	-0.225297714837%
BMRN	1.0083	95.84	2017-05-01 13:55:00 UTC+0000	97.34	1.56510851419%
HSIC	1.0077	173.80	2017-05-01 20:00:00 UTC+0000	173.60	-0.115074798619%
MSFT	1.0076	68.46	2017-05-01 20:00:00 UTC+0000	69.41	1.38767163307%
ULTA	1.007	281.44	2017-05-01 20:00:00 UTC+0000	283.22	0.632461625924%
MAT	1.0069	22.42	2017-05-01 20:00:00 UTC+0000	21.99	-1.91793041927%
PCAR	1.0065	66.73	2017-05-01 20:00:00 UTC+0000	66.18	-0.824216993856%
CMCSA	1.0065	39.19	2017-05-01 20:00:00 UTC+0000	39.19	0.0%
COST	1.0056	177.52	2017-05-01 20:00:00 UTC+0000	177.86	0.191527715187%
GILD	1.0056	68.55	2017-05-01 20:00:00 UTC+0000	68.11	-0.641867250182%
WBA	1.0054	86.54	2017-05-01 20:00:00 UTC+0000	86.46	-0.0924428010169%
ILMN	1.0054	184.86	2017-05-01 20:00:00 UTC+0000	186.81	1.05485232068%
SYMC	1.0053	31.63	2017-05-01 20:00:00 UTC+0000	32.12	1.5491621878%
VRTX	1.0049	118.30	2017-05-01 20:00:00 UTC+0000	120.62	1.96111580727%
EA	1.0036	94.82	2017-05-01 20:00:00 UTC+0000	94.79	-0.0316388947479%
TSLA	1.0036	314.07	2017-05-01 20:00:00 UTC+0000	322.83	2.78918712389%
AMZN	1.0035	924.99	2017-05-01 20:00:00 UTC+0000	948.23	2.51245959416%
DLTR	1.0031	82.77	2017-05-01 20:00:00 UTC+0000	80.75	-2.44049776489%
CTSH	1.0028	60.23	2017-05-01 20:00:00 UTC+0000	60.35	0.199236261%
NFLX	1.0027	152.20	2017-05-01 20:00:00 UTC+0000	155.35	2.06964520368%
ATVI	1.0025	52.25	2017-05-01 20:00:00 UTC+0000	52.70	0.861244019139%
QCOM	1.0024	53.74	2017-05-01 20:00:00 UTC+0000	53.60	-0.260513583923%
CSCO	1.0017	34.07	2017-05-01 20:00:00 UTC+0000	33.97	-0.293513354858%
TRIP	1.0007	45.01	2017-05-01 20:00:00 UTC+0000	44.96	-0.111086425239%
SBAC	0.9999	126.49	2017-05-01 20:00:00 UTC+0000	127.25	0.60083801091%
PCLN	0.9996	1846.82	2017-05-01 20:00:00 UTC+0000	1869.92	1.25079867015%
EBAY	0.9995	33.41	2017-05-01 20:00:00 UTC+0000	33.31	-0.299311583358%
FB	0.9957	150.25	2017-05-01 20:00:00 UTC+0000	152.46	1.47088186356%
DISH	0.9956	64.44	2017-05-01 20:00:00 UTC+0000	62.93	-2.34326505276%
MU	0.9952	27.67	2017-05-01 20:00:00 UTC+0000	28.29	2.2406938923%
