ORLY	1.0839	241.70	2017-05-02 17:01:00 UTC+0000	246.49	1.9817956143980187%
DISCK	1.0637	27.19	2017-05-02 18:28:00 UTC+0000	27.0499	-0.515262964325125%
STX	1.0625	42.18	2017-05-02 18:08:00 UTC+0000	42.325	0.34376481744904375%
BBBY	1.0594	37.43	2017-05-02 17:59:00 UTC+0000	37.80	0.9885118888592004%
DISCA	1.0568	27.98	2017-05-02 19:46:00 UTC+0000	27.91	-0.25017869907076884%
TSCO	1.0481	61.40	2017-05-02 17:34:00 UTC+0000	62.15	1.2214983713354943%
BIDU	1.0422	180.06	2017-05-02 17:38:00 UTC+0000	179.56	-0.277685216039103%
SWKS	1.0414	99.81	2017-05-02 15:57:00 UTC+0000	100.11	0.30057108506160723%
BIIB	1.0405	271.03	2017-05-02 17:44:00 UTC+0000	270.51	-0.1918606796295519%
SIRI	1.0347	4.96	2017-05-02 19:41:00 UTC+0000	4.82	-2.822580645161288%
MDLZ	1.0346	44.06	2017-05-02 15:44:00 UTC+0000	43.9933	-0.15138447571494407%
MAT	1.0319	21.99	2017-05-02 20:00:00 UTC+0000	22.06	0.318326512050926%
DLTR	1.0315	80.75	2017-05-02 18:04:00 UTC+0000	81.65	1.1145510835913308%
TXN	1.0312	79.29	2017-05-02 18:28:00 UTC+0000	79.2245	-0.08260814730735033%
DISH	1.0308	62.93	2017-05-02 19:20:00 UTC+0000	62.78	-0.23836008263149466%
FAST	1.0298	44.53	2017-05-02 17:46:00 UTC+0000	44.96	0.9656411408039522%
KHC	1.0292	89.47	2017-05-02 17:07:00 UTC+0000	89.18	-0.3241309936291459%
MNST	1.0266	44.56	2017-05-02 19:27:00 UTC+0000	44.56	0.0%
INTC	1.0263	36.31	2017-05-02 18:01:00 UTC+0000	36.735	1.1704764527678213%
ROST	1.0259	64.08	2017-05-02 16:16:00 UTC+0000	64.22	0.21847690387015728%
SBUX	1.025	60.18	2017-05-02 17:49:00 UTC+0000	60.21	0.04985044865404298%
CTXS	1.0222	81.75	2017-05-02 17:39:00 UTC+0000	81.27	-0.5871559633027545%
VIAB	1.0221	42.60	2017-05-02 15:47:00 UTC+0000	42.145	-1.0680751173708924%
WFM	1.0211	36.16	2017-05-02 17:42:00 UTC+0000	36.36	0.5530973451327581%
FOX	1.0198	29.69	2017-05-02 18:01:00 UTC+0000	29.885	0.6567867969013097%
AMGN	1.0198	162.60	2017-05-02 17:13:00 UTC+0000	163.11	0.3136531365313777%
PAYX	1.0191	59.16	2017-05-02 19:48:00 UTC+0000	59.20	0.06761325219744041%
CHKP	1.0191	103.81	2017-05-02 19:47:00 UTC+0000	104.40	0.5683460167613896%
FOXA	1.0189	30.39	2017-05-02 17:56:00 UTC+0000	30.46	0.23033892727870597%
CHTR	1.0188	344.14	2017-05-02 17:56:00 UTC+0000	334.64	-2.760504445865053%
CELG	1.0174	124.06	2017-05-02 17:41:00 UTC+0000	123.56	-0.40303079155247223%
LBTYK	1.0171	34.80	2017-05-02 17:52:00 UTC+0000	34.67	-0.3735632183907933%
VOD	1.0171	26.21	2017-05-02 18:25:00 UTC+0000	26.51	1.144601297214809%
ESRX	1.0171	60.92	2017-05-02 18:24:00 UTC+0000	61.7395	1.3452068286277097%
FISV	1.0165	119.09	2017-05-02 18:28:00 UTC+0000	118.42	-0.5625997145016437%
GILD	1.0165	68.11	2017-05-02 17:42:00 UTC+0000	68.9952	1.299662310967542%
LBTYA	1.0159	35.69	2017-05-02 19:03:00 UTC+0000	35.365	-0.910619221070319%
XRAY	1.0155	63.02	2017-05-02 15:55:00 UTC+0000	63.23	0.3332275468105328%
AVGO	1.0155	221.32	2017-05-02 18:06:00 UTC+0000	224.17	1.2877281763961745%
VRSK	1.0143	82.77	2017-05-02 17:11:00 UTC+0000	82.485	-0.34432765494744055%
MCHP	1.014	76.16	2017-05-02 17:56:00 UTC+0000	75.60	-0.7352941176470673%
PCAR	1.0132	66.18	2017-05-02 17:12:00 UTC+0000	67.90	2.5989724992444785%
MXIM	1.0131	44.71	2017-05-02 18:26:00 UTC+0000	44.98	0.6038917468127902%
MYL	1.0127	37.40	2017-05-02 17:59:00 UTC+0000	38.26	2.299465240641707%
INCY	1.0125	124.00	2017-05-02 18:25:00 UTC+0000	123.95	-0.040322580645157924%
HSIC	1.0124	173.60	2017-05-02 18:44:00 UTC+0000	175.06	0.8410138248847954%
CA	1.0122	32.80	2017-05-02 18:07:00 UTC+0000	32.59	-0.6402439024390083%
SRCL	1.0121	85.98	2017-05-02 20:00:00 UTC+0000	86.27	0.33728774133519046%
LVNTA	1.0119	54.10	2017-05-02 18:44:00 UTC+0000	53.36	-1.3678373382624787%
WBA	1.0119	86.46	2017-05-02 18:09:00 UTC+0000	85.9935	-0.5395558639833431%
CMCSA	1.0119	39.19	2017-05-02 16:50:00 UTC+0000	39.166	-0.06124011227354176%
MAR	1.0106	95.58	2017-05-02 18:39:00 UTC+0000	96.895	1.3758108390876655%
NXPI	1.0106	105.96	2017-05-02 18:03:00 UTC+0000	105.99	0.028312570781419133%
EBAY	1.0103	33.31	2017-05-02 17:34:00 UTC+0000	33.40	0.27018913239267306%
ISRG	1.0092	839.57	2017-05-02 16:23:00 UTC+0000	841.23	0.1977202615624618%
