SCG	1.0306	65.44	2017-05-02 15:15:00 UTC+0000	65.64	0.3056234718826545%
ADS	1.0305	253.48	2017-05-02 16:38:00 UTC+0000	254.665	0.467492504339595%
ADI	1.0305	76.22	2017-05-02 16:40:00 UTC+0000	75.87	-0.4591970611388052%
GWW	1.0303	189.34	2017-05-02 16:42:00 UTC+0000	189.66	0.16900813351641286%
KMX	1.0302	58.15	2017-05-02 18:03:00 UTC+0000	57.79	-0.6190885640584676%
COH	1.0302	38.74	2017-05-02 19:09:00 UTC+0000	43.165	11.42230252968508%
NRG	1.0299	16.67	2017-05-02 17:43:00 UTC+0000	15.86	-4.859028194361137%
DOV	1.0298	78.56	2017-05-02 17:06:00 UTC+0000	78.12	-0.5600814663951126%
MAT	1.0298	21.99	2017-05-02 15:53:00 UTC+0000	22.04	0.22737608003637888%
FBHS	1.0297	63.32	2017-05-02 18:40:00 UTC+0000	63.53	0.3316487681617186%
HRS	1.0296	109.71	2017-05-02 17:56:00 UTC+0000	109.625	-0.07747698477804654%
CHRW	1.0295	72.55	2017-05-02 19:26:00 UTC+0000	72.59	0.05513439007582832%
DLTR	1.0295	80.75	2017-05-02 16:06:00 UTC+0000	81.19	0.5448916408668625%
HOG	1.0295	56.39	2017-05-02 18:06:00 UTC+0000	55.9621	-0.7588224862564275%
NFX	1.0294	34.61	2017-05-02 18:10:00 UTC+0000	34.39	-0.6356544351343474%
GIS	1.0293	56.60	2017-05-02 19:52:00 UTC+0000	55.93	-1.1837455830388754%
WY	1.0291	33.58	2017-05-02 19:31:00 UTC+0000	33.53	-0.14889815366289083%
DOW	1.029	62.52	2017-05-02 19:13:00 UTC+0000	62.51	-0.015994881637881875%
IPG	1.0289	23.66	2017-05-02 20:02:00 UTC+0000	23.92	1.098901098901095%
KLAC	1.0289	99.17	2017-05-02 15:48:00 UTC+0000	99.22	0.050418473328628366%
CL	1.0289	71.80	2017-05-02 18:28:00 UTC+0000	70.9601	-1.1697771587743766%
URBN	1.0288	22.82	2017-05-02 18:40:00 UTC+0000	23.35	2.322524101665202%
TXN	1.0287	79.29	2017-05-02 18:42:00 UTC+0000	79.10	-0.23962668684577304%
SNA	1.0285	167.49	2017-05-02 18:03:00 UTC+0000	168.31	0.48958146755029297%
FAST	1.0284	44.53	2017-05-02 19:55:00 UTC+0000	45.10	1.2800359308331455%
CTAS	1.0283	121.58	2017-05-02 17:36:00 UTC+0000	121.89	0.2549761473926715%
OXY	1.0282	60.82	2017-05-02 18:06:00 UTC+0000	60.33	-0.8056560341992758%
EOG	1.0281	92.03	2017-05-02 15:34:00 UTC+0000	91.55	-0.5215690535694928%
CF	1.0278	26.73	2017-05-02 17:38:00 UTC+0000	26.45	-1.047512158623276%
K	1.0273	70.15	2017-05-02 15:52:00 UTC+0000	69.47	-0.9693513898788364%
CAG	1.0272	38.29	2017-05-02 19:34:00 UTC+0000	37.905	-1.0054844606946944%
TXT	1.0271	46.13	2017-05-02 17:38:00 UTC+0000	45.91	-0.4769130717537484%
KHC	1.0271	89.47	2017-05-02 18:32:00 UTC+0000	89.12	-0.3911925785179293%
HAL	1.027	45.77	2017-05-02 18:08:00 UTC+0000	45.47	-0.6554511688879217%
SIG	1.0269	65.40	2017-05-02 19:13:00 UTC+0000	65.27	-0.19877675840980213%
DVN	1.0268	39.31	2017-05-02 18:48:00 UTC+0000	38.52	-2.0096667514627353%
XEC	1.0266	116.33	2017-05-02 18:24:00 UTC+0000	115.81	-0.4470042121550777%
MOS	1.0266	26.87	2017-05-02 15:05:00 UTC+0000	25.115	-6.531447711202098%
ROK	1.0266	156.50	2017-05-02 19:48:00 UTC+0000	155.88	-0.3961661341853051%
DD	1.0266	79.49	2017-05-02 17:39:00 UTC+0000	79.66	0.2138633790413902%
EFX	1.0266	135.00	2017-05-02 17:01:00 UTC+0000	135.96	0.7111111111111068%
M	1.0266	28.86	2017-05-02 17:18:00 UTC+0000	29.46	2.07900207900209%
NEM	1.0265	32.68	2017-05-02 19:17:00 UTC+0000	33.04	1.1015911872704898%
HAS	1.0265	98.78	2017-05-02 16:16:00 UTC+0000	99.36	0.5871633933994813%
GPC	1.0264	91.34	2017-05-02 18:55:00 UTC+0000	91.80	0.5036128749726254%
SPLS	1.0263	9.65	2017-05-02 17:54:00 UTC+0000	9.81	1.6580310880829119%
CTL	1.0261	25.38	2017-05-02 17:54:00 UTC+0000	25.895	2.0291568163908646%
AWK	1.0261	78.99	2017-05-02 18:46:00 UTC+0000	79.02	0.037979491074824345%
NWS	1.0259	13.00	2017-05-02 18:37:00 UTC+0000	12.90	-0.7692307692307665%
VZ	1.0259	45.88	2017-05-02 16:35:00 UTC+0000	45.93	0.10897994768961361%
CINF	1.0258	71.12	2017-05-02 14:38:00 UTC+0000	71.107	-0.018278965129370217%
MNST	1.0256	44.56	2017-05-02 18:35:00 UTC+0000	44.49	-0.15709156193896012%
FLR	1.0252	51.20	2017-05-02 18:07:00 UTC+0000	51.515	0.6152343749999956%
COP	1.0251	47.48	2017-05-02 17:11:00 UTC+0000	46.9999	-1.0111625947767489%
