SIRI	1.0314	4.84	2017-05-03 20:00:00 UTC+0000	4.85	0.20661157024792765%
DISCK	1.0309	27.21	2017-05-03 20:00:00 UTC+0000	26.19	-3.7486218302094754%
DISCA	1.0291	27.96	2017-05-03 20:00:00 UTC+0000	26.78	-4.220314735336195%
ORLY	1.027	245.82	2017-05-03 20:00:00 UTC+0000	246.94	0.4556179318200293%
BIDU	1.0255	178.64	2017-05-03 20:00:00 UTC+0000	177.40	-0.694133452754131%
MDLZ	1.0214	43.74	2017-05-03 20:00:00 UTC+0000	45.03	2.9492455418381303%
CHTR	1.0206	337.69	2017-05-03 20:00:00 UTC+0000	324.49	-3.908910539251975%
NVDA	1.0156	103.48	2017-05-03 20:00:00 UTC+0000	104.25	0.7441051410900679%
KHC	1.0142	89.00	2017-05-03 19:40:00 UTC+0000	89.355	0.398876404494386%
BIIB	1.0124	271.34	2017-05-03 20:00:00 UTC+0000	271.36	0.007370826269648134%
BBBY	1.0124	38.19	2017-05-03 20:00:00 UTC+0000	37.68	-1.335428122545168%
TMUS	1.012	66.94	2017-05-03 20:00:00 UTC+0000	65.35	-2.375261428144615%
DISH	1.0119	63.17	2017-05-03 20:00:00 UTC+0000	60.38	-4.416653474750676%
MAT	1.0113	22.06	2017-05-03 20:00:00 UTC+0000	21.74	-1.450589301903904%
CTXS	1.0109	81.29	2017-05-03 20:00:00 UTC+0000	87.05	7.085742403739692%
TXN	1.0108	79.25	2017-05-03 20:00:00 UTC+0000	79.77	0.6561514195583484%
VIAB	1.0107	42.46	2017-05-03 20:00:00 UTC+0000	39.26	-7.536504945831379%
SWKS	1.0106	100.67	2017-05-03 20:00:00 UTC+0000	101.43	0.7549418893414206%
BMRN	1.0095	95.93	2017-05-03 20:00:00 UTC+0000	95.95	0.02084853539039422%
VRSK	1.0085	82.18	2017-05-03 20:00:00 UTC+0000	76.75	-6.607447067413008%
MNST	1.008	44.68	2017-05-03 20:00:00 UTC+0000	44.93	0.5595344673231972%
NTES	1.0077	265.59	2017-05-03 20:00:00 UTC+0000	268.37	1.0467261568583242%
WBA	1.0077	85.81	2017-05-03 20:00:00 UTC+0000	85.79	-0.023307306840691933%
LVNTA	1.0076	53.66	2017-05-03 20:00:00 UTC+0000	51.91	-3.261274692508387%
XLNX	1.0076	62.69	2017-05-03 20:00:00 UTC+0000	62.61	-0.12761205933961017%
QCOM	1.0075	53.29	2017-05-03 20:00:00 UTC+0000	54.49	2.2518296115594083%
FISV	1.0069	118.64	2017-05-03 20:00:00 UTC+0000	118.46	-0.15171948752529252%
CA	1.0069	32.61	2017-05-03 20:00:00 UTC+0000	32.72	0.3373198405397071%
VRTX	1.0065	118.47	2017-05-03 20:00:00 UTC+0000	119.05	0.48957541993752685%
DLTR	1.0065	81.70	2017-05-03 20:00:00 UTC+0000	81.92	0.26927784577723823%
EA	1.0064	94.25	2017-05-03 20:00:00 UTC+0000	94.11	-0.14854111405835368%
MCHP	1.0063	75.69	2017-05-03 20:00:00 UTC+0000	75.25	-0.5813185361342232%
SBUX	1.0063	60.50	2017-05-03 20:00:00 UTC+0000	60.59	0.14876033057851235%
CELG	1.0062	123.82	2017-05-03 20:00:00 UTC+0000	123.43	-0.3149733484089645%
MU	1.0062	27.77	2017-05-03 20:00:00 UTC+0000	28.00	0.8282319049333742%
GILD	1.0054	68.59	2017-05-03 20:00:00 UTC+0000	67.21	-2.0119550954949883%
LBTYA	1.0052	35.55	2017-05-03 20:00:00 UTC+0000	34.42	-3.1786216596343064%
INCY	1.0049	123.71	2017-05-03 20:00:00 UTC+0000	123.21	-0.40417104518631897%
TSCO	1.0047	62.64	2017-05-03 20:00:00 UTC+0000	62.60	-0.06385696040868138%
WFM	1.0046	36.38	2017-05-03 20:00:00 UTC+0000	36.32	-0.16492578339747377%
FOXA	1.0046	30.43	2017-05-03 20:00:00 UTC+0000	28.88	-5.093657574761745%
NXPI	1.0045	105.76	2017-05-03 20:00:00 UTC+0000	105.79	0.02836611195158323%
SYMC	1.0045	31.91	2017-05-03 20:00:00 UTC+0000	31.92	0.03133813851456946%
WDC	1.0044	87.29	2017-05-03 20:00:00 UTC+0000	89.22	2.21102073547943%
PAYX	1.0043	59.25	2017-05-03 20:00:00 UTC+0000	57.90	-2.278481012658229%
AMGN	1.0042	163.49	2017-05-03 20:00:00 UTC+0000	163.81	0.19573062572633138%
CTSH	1.0041	60.49	2017-05-03 20:00:00 UTC+0000	60.56	0.1157216068771616%
LBTYK	1.0041	34.76	2017-05-03 20:00:00 UTC+0000	33.82	-2.704257767548901%
NTAP	1.0039	40.13	2017-05-03 20:00:00 UTC+0000	40.04	-0.22427111886370588%
ROST	1.0038	64.72	2017-05-03 20:00:00 UTC+0000	65.14	0.6489493201483398%
QVCA	1.0036	21.39	2017-05-03 20:00:00 UTC+0000	21.00	-1.8232819074333828%
EBAY	1.0035	33.51	2017-05-03 20:00:00 UTC+0000	33.26	-0.7460459564309185%
ILMN	1.0031	186.71	2017-05-03 20:00:00 UTC+0000	187.72	0.540945851855823%
COST	1.0029	178.59	2017-05-03 20:00:00 UTC+0000	179.82	0.6887283722492699%
FOX	1.0029	29.85	2017-05-03 20:00:00 UTC+0000	28.35	-5.025125628140703%
XRAY	1.0029	63.25	2017-05-03 20:00:00 UTC+0000	63.81	0.88537549407115%
CHKP	1.0028	104.44	2017-05-03 20:00:00 UTC+0000	104.38	-0.05744925315971372%
FAST	1.0028	45.08	2017-05-03 20:00:00 UTC+0000	45.25	0.37710736468501427%
MSFT	1.0024	69.30	2017-05-03 20:00:00 UTC+0000	69.08	-0.31746031746031633%
CMCSA	1.0024	39.34	2017-05-03 20:00:00 UTC+0000	38.54	-2.0335536349771366%
JD	1.0023	35.45	2017-05-03 20:00:00 UTC+0000	35.15	-0.8462623413258208%
ISRG	1.002	844.77	2017-05-03 20:00:00 UTC+0000	845.33	0.06629023284445701%
HSIC	1.0019	175.42	2017-05-03 20:00:00 UTC+0000	175.69	0.15391631512939874%
CSX	1.0017	51.49	2017-05-03 20:00:00 UTC+0000	51.52	0.058263740532149555%
CSCO	1.0011	34.24	2017-05-03 20:00:00 UTC+0000	34.25	0.029205607476634476%
VOD	1.001	26.50	2017-05-03 20:00:00 UTC+0000	26.54	0.15094339622641062%
STX	1.0004	42.44	2017-05-03 20:00:00 UTC+0000	42.51	0.16493873704053197%
SRCL	1.0003	86.27	2017-05-03 20:00:00 UTC+0000	85.59	-0.7882230207488017%
INTC	1.0003	36.97	2017-05-03 20:00:00 UTC+0000	36.98	0.027048958615094598%
YHOO	0.9996	49.09	2017-05-03 20:00:00 UTC+0000	48.54	-1.1203911183540471%
ESRX	0.9994	61.70	2017-05-03 20:00:00 UTC+0000	62.26	0.9076175040518608%
TSLA	0.9993	318.89	2017-05-03 19:52:00 UTC+0000	312.49	-2.0069616482172425%
AMAT	0.9983	41.71	2017-05-03 20:00:00 UTC+0000	41.55	-0.3836010549029045%
MXIM	0.9982	45.08	2017-05-03 20:00:00 UTC+0000	44.89	-0.4214729370008774%
ATVI	0.998	53.03	2017-05-03 20:00:00 UTC+0000	52.84	-0.35828776164434917%
LRCX	0.9968	149.32	2017-05-03 20:00:00 UTC+0000	150.08	0.5089740155371114%
AVGO	0.9965	225.45	2017-05-03 20:00:00 UTC+0000	224.90	-0.24395653138167273%
MAR	0.9959	97.10	2017-05-03 19:52:00 UTC+0000	96.97	-0.13388259526261326%
MYL	0.9952	38.17	2017-05-03 20:00:00 UTC+0000	37.19	-2.567461357086731%
PCLN	0.9947	1880.52	2017-05-03 20:00:00 UTC+0000	1876.79	-0.19834939272116436%
FB	0.9941	152.78	2017-05-03 20:00:00 UTC+0000	151.80	-0.6414452153423178%
AMZN	0.9938	946.94	2017-05-03 20:00:00 UTC+0000	941.03	-0.6241155722643499%
INTU	0.9928	125.91	2017-05-03 20:00:00 UTC+0000	125.60	-0.2462076086093279%
NFLX	0.9921	156.45	2017-05-03 20:00:00 UTC+0000	155.59	-0.5496963886225559%
SBAC	0.9916	128.98	2017-05-03 20:00:00 UTC+0000	127.84	-0.8838579624747878%
ULTA	0.9915	288.59	2017-05-03 20:00:00 UTC+0000	290.36	0.613326865102759%
AKAM	0.9915	62.50	2017-05-03 20:00:00 UTC+0000	52.80	-15.52%
EXPE	0.9903	138.99	2017-05-03 20:00:00 UTC+0000	139.13	0.10072667098350863%
GOOG	0.9898	916.44	2017-05-03 20:00:00 UTC+0000	927.04	1.1566496442756646%
NCLH	0.9896	55.06	2017-05-03 20:00:00 UTC+0000	54.90	-0.2905920813657925%
TRIP	0.9896	46.10	2017-05-03 20:00:00 UTC+0000	45.11	-2.147505422993501%
PCAR	0.9891	68.06	2017-05-03 19:59:00 UTC+0000	67.33	-1.0725830149867832%
ADSK	0.9877	93.45	2017-05-03 20:00:00 UTC+0000	93.35	-0.10700909577314732%
CTRP	0.9845	52.38	2017-05-03 20:00:00 UTC+0000	52.31	-0.1336387934326111%
GOOGL	0.9793	937.09	2017-05-03 20:00:00 UTC+0000	948.45	1.212263496569177%
CERN	0.975	65.28	2017-05-03 20:00:00 UTC+0000	64.28	-1.5318627450980338%
PYPL	0.9716	49.05	2017-05-03 20:00:00 UTC+0000	49.02	-0.061162079510690415%
ALXN	0.97	133.41	2017-05-03 20:00:00 UTC+0000	130.43	-2.2337156135222136%
REGN	0.9672	402.04	2017-05-03 19:36:00 UTC+0000	406.695	1.1578449905482069%
