SAB	6072.4898	26.3299	2017-05-03 20:02:00 UTC+0000	26.35	0.07633906699229254%
ELC	1002.7254	22.99	2017-05-03 20:02:00 UTC+0000	23.05	0.2609830361026688%
VNCE	2.6435	0.3801	2017-05-03 20:02:00 UTC+0000	0.4608	21.23125493291238%
CGI	2.0029	1.80	2017-05-03 20:02:00 UTC+0000	1.55	-13.888888888888884%
GOL	1.6793	16.93	2017-05-03 20:02:00 UTC+0000	17.00	0.41346721795629815%
WAIR	1.1755	9.60	2017-05-03 20:02:00 UTC+0000	9.40	-2.083333333333326%
FDP	1.1243	52.47	2017-05-03 20:02:00 UTC+0000	52.00	-0.8957499523537193%
VOC	1.123	4.31	2017-05-03 20:02:00 UTC+0000	4.36	1.1600928074246175%
LL	1.123	21.05	2017-05-03 20:02:00 UTC+0000	21.22	0.8076009501187587%
CRR	1.1186	6.35	2017-05-03 20:02:00 UTC+0000	6.94	9.291338582677167%
PES	1.1106	2.80	2017-05-03 20:01:00 UTC+0000	2.90	3.571428571428581%
FET	1.0947	15.65	2017-05-03 20:01:00 UTC+0000	15.65	0.0%
SDRL	1.0946	0.6081	2017-05-03 20:01:00 UTC+0000	0.6056	-0.41111659266567235%
HOS	1.0917	3.06	2017-05-03 20:01:00 UTC+0000	3.12	1.9607843137254832%
GPI	1.084	64.39	2017-05-03 20:02:00 UTC+0000	65.12	1.1337164155924784%
LXU	1.0796	9.25	2017-05-03 20:02:00 UTC+0000	8.93	-3.4594594594594574%
TIME	1.0793	15.25	2017-05-03 20:03:00 UTC+0000	15.40	0.9836065573770592%
PN	1.0768	2.53	2017-05-03 20:02:00 UTC+0000	2.54	0.39525691699606735%
IPI	1.0753	1.67	2017-05-03 20:01:00 UTC+0000	1.84	10.179640718562876%
JMEI	1.0737	3.30	2017-05-03 20:02:00 UTC+0000	3.17	-3.9393939393939315%
GIMO	1.0735	30.80	2017-05-03 20:02:00 UTC+0000	32.35	5.032467532467533%
ATEN	1.073	7.94	2017-05-03 20:00:00 UTC+0000	7.895	-0.5667506297229341%
ADM	1.0726	41.67	2017-05-03 20:00:00 UTC+0000	41.31	-0.8639308855291516%
DHX	1.0719	3.45	2017-05-03 20:03:00 UTC+0000	3.50	1.4492753623188248%
ATW	1.0702	7.18	2017-05-03 20:02:00 UTC+0000	7.46	3.8997214484679743%
SPB	1.0697	131.83	2017-05-03 20:02:00 UTC+0000	128.76	-2.3287567321550684%
RDC	1.069	12.95	2017-05-03 20:00:00 UTC+0000	13.05	0.7722007722007929%
OSG	1.068	3.35	2017-05-03 20:02:00 UTC+0000	3.39	1.1940298507462588%
MOS	1.0675	24.95	2017-05-03 19:34:00 UTC+0000	23.625	-5.31062124248497%
CIE	1.0673	0.3717	2017-05-03 20:02:00 UTC+0000	0.3294	-11.38014527845035%
HRG	1.0671	18.39	2017-05-03 20:02:00 UTC+0000	18.10	-1.5769439912996175%
RYAM	1.0662	12.18	2017-05-03 19:58:00 UTC+0000	13.045	7.101806239737285%
ESV	1.0635	7.37	2017-05-03 20:01:00 UTC+0000	7.49	1.6282225237449044%
AVT	1.0625	37.48	2017-05-03 20:03:00 UTC+0000	37.06	-1.12059765208109%
TK	1.0621	7.92	2017-05-03 20:02:00 UTC+0000	7.90	-0.2525252525252486%
